id,document,component_name,schema_name
GRIRAc_AmountinLocalCurrency1_302,"Schema Name: GRIRAc
        Component Name: AmountinLocalCurrency1
        Component Type: MATH
        Business Purpose: This row represents a mathematical component in the GRIRAc schema, specifically calculating the amount in local currency by subtracting TDSAccValue from ExpAccValue.
        Technical Logic: The component_expr 'ExpAccValue - TDSAccValue' is evaluated to calculate the component_value, which is then used in the model with ID 'MATH'.",AmountinLocalCurrency1,GRIRAc
GRIRAc_AmountinLocalCurrency2_303,"Schema Name: GRIRAc
        Component Name: AmountinLocalCurrency2
        Component Type: MATH
        Business Purpose: This row calculates the amount in local currency by subtracting the tax deducted at source from the expense account value.
        Technical Logic: The component_expr '-(ExpAccValue - TDSAccValue)' is evaluated to calculate the amount in local currency. This is a mathematical operation where the expense account value is subtracted from the tax deducted at source, and the result is negated.",AmountinLocalCurrency2,GRIRAc
GRIRAc_AmountinLocalCurrency_304,"Schema Name: GRIRAc
        Component Name: AmountinLocalCurrency
        Component Type: MATH
        Business Purpose: This row defines a component in the GRIRAc schema that calculates the total amount in local currency by summing the values of AmountinLocalCurrency1 and AmountinLocalCurrency2.
        Technical Logic: The component_expr 'AmountinLocalCurrency2+AmountinLocalCurrency1' is evaluated to calculate the total amount, and the result is stored in the component 'AmountinLocalCurrency'.",AmountinLocalCurrency,GRIRAc
GRIRAc_AmountinTransactionCurrency_305,"Schema Name: GRIRAc
        Component Name: AmountinTransactionCurrency
        Component Type: MATH
        Business Purpose: This row defines a component in the GRIRAc schema that calculates the cost of a transaction in the local currency.
        Technical Logic: The component 'AmountinTransactionCurrency' of type 'MATH' with value 'COST' is calculated based on the expression 'AmountinLocalCurrency' and is used in 1 criteria.",AmountinTransactionCurrency,GRIRAc
G&SRNCostAllocation_TCostAllocationValue_306,"Schema Name: G&SRNCostAllocation
        Component Name: TCostAllocationValue
        Component Type: FETCHFROMSCHEMA
        Business Purpose: This row defines a cost allocation value component in the G&SRNCostAllocation schema, fetching the 'COST' value from the schema.
        Technical Logic: The component_expr field uses a JSON object to specify the document number and cost allocation method, which are then used to fetch the 'COST' value from the schema, with a criteria count of 1.",TCostAllocationValue,G&SRNCostAllocation
G&SRNCostAllocation_CostAllocationParameterValue_307,"Schema Name: G&SRNCostAllocation
        Component Name: CostAllocationParameterValue
        Component Type: SUMFROMSCHEMA
        Business Purpose: This row represents a cost allocation parameter value component in the G&SRNCostAllocation model, which is used to allocate costs based on a specific method.
        Technical Logic: The component_expr field contains a JSON object that defines the criteria for the cost allocation, including the created ID, cost allocation method, and line of business. The component_type is set to SUMFROMSCHEMA, indicating that the component will sum values from a schema.",CostAllocationParameterValue,G&SRNCostAllocation
G&SRNCostAllocation_CostAllocationParameterPerc_308,"Schema Name: G&SRNCostAllocation
        Component Name: CostAllocationParameterPerc
        Component Type: MATH
        Business Purpose: This row defines a cost allocation parameter percentage in the G&SRN Cost Allocation schema, used to calculate the percentage of cost allocation based on a given parameter value.
        Technical Logic: The component_expr '(CostAllocationParameterValue / TCostAllocationValue)*100' calculates the cost allocation percentage by dividing the parameter value by a target cost allocation value and multiplying by 100, resulting in a percentage value.",CostAllocationParameterPerc,G&SRNCostAllocation
G&SRNCostAllocation_BillAmountinLocalCurrency_309,"Schema Name: G&SRNCostAllocation
        Component Name: BillAmountinLocalCurrency
        Component Type: SUMFROMSCHEMA
        Business Purpose: This row represents a component in the G&SRNCostAllocation schema that calculates the sum of costs from the ExpAcc model, specifically for the BillAmountinLocalCurrency component.
        Technical Logic: The component_expr field contains a JSON object that defines the calculation logic, which in this case is a simple reference to the 'createdid' and 'CostAllocationMethod' fields. The component_type is set to 'SUMFROMSCHEMA', indicating that the component will sum values from the schema, and the component_type_value is 'COST', specifying the type of values to be summed.",BillAmountinLocalCurrency,G&SRNCostAllocation
G&SRNCostAllocation_AmountinLocalCurrency1_310,"Schema Name: G&SRNCostAllocation
        Component Name: AmountinLocalCurrency1
        Component Type: MATH
        Business Purpose: This row calculates the amount in local currency for a cost allocation, taking into account the bill amount and a cost allocation parameter percentage.
        Technical Logic: The component_expr '(BillAmountinLocalCurrency * CostAllocationParameterPerc)/100' is evaluated to calculate the amount in local currency, where BillAmountinLocalCurrency is multiplied by the cost allocation parameter percentage and then divided by 100.",AmountinLocalCurrency1,G&SRNCostAllocation
G&SRNCostAllocation_AmountinLocalCurrency2_311,"Schema Name: G&SRNCostAllocation
        Component Name: AmountinLocalCurrency2
        Component Type: MATH
        Business Purpose: This row calculates the amount in local currency for a cost allocation, taking into account the bill amount in local currency and a cost allocation parameter percentage.
        Technical Logic: The component_expr '(BillAmountinLocalCurrency * CostAllocationParameterPerc)/100' is evaluated to calculate the amount in local currency, where BillAmountinLocalCurrency is multiplied by the cost allocation parameter percentage and then divided by 100.",AmountinLocalCurrency2,G&SRNCostAllocation
G&SRNCostAllocation_AmountinLocalCurrency_312,"Schema Name: G&SRNCostAllocation
        Component Name: AmountinLocalCurrency
        Component Type: MATH
        Business Purpose: This row represents a cost allocation component in the G&SRN Cost Allocation model, specifically calculating the total amount in local currency by summing the values of 'AmountinLocalCurrency1' and 'AmountinLocalCurrency2'.
        Technical Logic: The component_expr 'AmountinLocalCurrency1 + AmountinLocalCurrency2' is evaluated as a mathematical expression, where 'AmountinLocalCurrency1' and 'AmountinLocalCurrency2' are likely other components in the model, and the result is stored as the 'AmountinLocalCurrency' component.",AmountinLocalCurrency,G&SRNCostAllocation
AP_SNO_313,"Schema Name: AP
        Component Name: SNO
        Component Type: MATH
        Business Purpose: This row defines a component 'SNO' in the 'AP' schema, which is used to calculate the cost in the 'MATH' model.
        Technical Logic: The component 'SNO' is a mathematical component of type 'MATH' with a value 'COST', using the expression 'SNo' and is associated with 1 criteria.",SNO,AP
G&SRNWF_SNO_314,"Schema Name: G&SRNWF
        Component Name: SNO
        Component Type: MATH
        Business Purpose: This row defines a 'SNO' component within the 'G&SRNWF' schema, which is used to calculate the 'COST' of a mathematical model 'MATH'.
        Technical Logic: The 'SNO' component is a mathematical component that uses the expression '1' to calculate the 'COST' of the model 'MATH'. It is a simple component that does not rely on any criteria, as indicated by the 'criteria_count' of 1.",SNO,G&SRNWF
